"guss","August 2007"," Sounds like I should be leaning more towards the Civic. I do a 50 mile round trip commute each day so the mpg's are important. I know neither is going to be confused with a Lotus so I can live with the poor acceleration.I had heard about the poor a/c on the 3 and the color combination I like, black on black, will not help . I like the style of the 3 a little better than the Civic though. I was surprised though that the one Mazda dealer I went to really was not dealing much on them. I guess they are still hot even after 4 years.I need to get some more seat time in a Civic, the one test drive I went on was only 10 minutes because it was a busy Saturday. I did like the seats more in the Civic, and it had a little more legroom. "
"stickguy","August 2007"," Take a look at the 3i also. It has the 2.0 instead of the 2.3, and 16"" wheels. Not really much slower, and certainly comparable to a civic, but gets a bit better MPG.Not too long ago CR did a comparison test of small cars, and I think the 3i actually got the best MPG (beat the civic, but it might have been the prior model).Has a better ride too with the 16"" tires. "
"bdc2020","August 2007"," Well yesterday afternoon, I just purchased my first Honda...actually my first foreign car ever.I've never been disappointed or had issues with domestics, but only Dodge is left making minivans and we don't like their 2007's and their 2008's are just rolling in and not discounted enough yet (besides the fact that they are totally brand new without a little history).Anyway, we got a 2007 Honda Odyssey EX for $24,400 + doc + TTL. I think we could have gotten more off, but, I'm still happy. We keep our cars till they die so in the scheme of things I'm happy still.Salesman was great, finance guy was not. He was unhappy because I wouldn't consider his finance terms (it was only .25% less than mine and not worth the hassle of watching over his paperwork, etc.)Funny/sad story about Toyota that is related. We were all set on the Sienna. Found one of the last 2007's with the option package we wanted that was within 30 min of us. Drove out all ready to buy. Van was there, looked great. Took it on a test drive. Transmission was bad! Salesman couldn't believe it. Did it to both him and I.When van would shift into 2nd (either upshift or downshift) - it would first catch neutral...rev to like 6,000...and then slam into 2nd! Brand new Toyota. Nice.So that left us with only 2008 Toyotas that were coming in around $2,600-$3,000 more than the 2007 Hondas and just not worth it (although we STILL like the Toyota better for 2 reasons: 8th seat is huge and seats flip forward to make getting into the 3rd row easier).I sure hope my first experience with a foreign car goes well!  "
"geffen","August 2007"," Wow 120% over book value? the most i've seen here in Michigan was 20% over book value at some dealerships, What states are the Auto Nation dealerships in? With only 4 payments left on your L300 i'd be making a direct route to Auto Nation  "
"steine13","August 2007"," You guys are kidding, right? I mean, I KNOW you are kidding, but it may not be obvious to newbies.I think everybody around here is in agreement that these $5k guaranteed trade-in, push-pull-or-drag, 120% of NADA trade in etc. etc. sales are just a worthless gimmick.Just in case any children are watching; we would not want them to get the wrong idea...-Mathias "
"stever","August 2007"," Good price - it's encouraging to me that you got an Ody for that price, and it's not even the LX. I paid about $22,800 for my '99 Quest new and now that it's getting pretty tired, I'm starting to watch the market a bit closer. Congrats! (my brother is liking his). "
"michaellno","August 2007"," Sorry, I should clarify ... up to 120% OF book value, so yes, 20% OVER book value.And, yes, I do know that this is a marketing gimmick. The local dealer in my town does the ""push, pull or drag"" promotion .. all trade-in's worth a minimum of $3500 when purchasing a used car. Which simply means that the price of the used car is jacked up.The AutoNation promotion is a bit better as you can buy a new car with it -- I presume with all the discounts and rebates that are available.I've got some pictures of the VUE .. I need to upload them to CarSpace then I'll link them in. "
"michaellno","August 2007","  "
"geffen","August 2007"," Nice Vue!! Congrats on your purchase. "
"guss","August 2007"," The new Vue is Shweet. I like that you added the factory hitch, I wish I had done that on our Mini-van. It really makes hauling bikes easier.Do you need the front license plate bracket? If not you should ditch it, it ruins the look of the front. "
"bvdj84","August 2007"," I am already getting the itch for a new car after 1yr and 8 months of owning my 06 accord SE, I am thinking of trading my SE for the Accord EX-L V6 Navi, because I am able to basically stay around the same payment, for everything I could want in a car. How crazy is that. I know, I am crazy. "
"bdc2020","August 2007"," Hi Steve- Honda just recently opened up a $2,000 cash incentive to dealers on the Odyssey so that's why the prices have come down. Most dealers have been passing all of it on. We really shopped the Toyota - and there were very few 07's left. Honda on the other hand, was very easy to find all sorts of 07's. Toyota's 2008's are already arriving on dealer lots though, and that's not so with the Honda's. I think they have another month before that. "
"michaellno","August 2007"," Unfortunately, front plates are required by law here in Colorado.Regarding the factory hitch .. yeah, I'm glad we got it, but I'm not entirely sure what to attach to it.Was on a website looking at flatbed trailers ... could use it in place of a pickup truck bed when needed. A small one (5' x 8') runs $1000-1500, but I have no idea where to put it when I don't need it. I live in a covenant controlled neighborhood, so leaving it outside isn't going to fly with the HOA. Could put it in the garage, but that means that my car would be outside. Could find a storage lot to store it, but is it worth the money?I guess the same would be true for anything we would by (pop up tent trailer, etc.). "
"stickguy","August 2007"," 2 options really.1) figure out how to tilt it up against the back wall of the garage, if there is enough room2) just rent one from U haul on the occasion that you need it. I am guessing that it isn't something you will use very often?They are pretty cheap to rent for a day, so that is probably a better option if you are only using it 1-2 times per year. At least more cost effective, if not quite as convenient.Oh, there is a fine option 3). Find a friend that has one, and borrow it when needed!The other nice feature of the hitch is getting a hitch mounted bike rack, if you are into that kind of thing. Much better than hanging them on the back of the car.You can also get a hitch mounted gas grill for tailgating! "
"1racefan","August 2007"," I am in the same boat as you - looking for a small utility trailer. I don't know if you have ""Northern Tool & Equipment"" stores in your neck of the woods, but they sell a 4x8 trailer that folds up, and stands on end for storage. They have a website you can look at it on. It is a pretty light duty unit, and you have to put a plywood floor, and sides on it yourself. I am trying to decide whether to buy something like that, or something a little more heavy duty. I was trying to figure out where to store a trailer also - we have an HOA controlled neighborhood as well, which is why I started looking at this folding one at Northern Tool. We recently bought a piece of wooded property out in the country we are going to eventually build on (about 15 miles away). If I buy a trailer that is a little more heavy duty, that doesn't fold up, I will probably just tuck it into the woods at our new lot, and maybe chain it to a tree with either some chain, or aircraft cable. "
"michaellno","August 2007"," I'm thinking that we can rent one when necessary. I expect that I would do so a couple of times a year, as noted. "
"jefferyg","August 2007"," Congratulations on your Odyssey. I bought one for my wife earlier this year and she loves it. Our's is the EX-L and there was no rebate at the time, so it was a little more pricey. One thing I would point out is that while Honda is a foreign company, your minivan was built right outside of Talladega, AL, so in a sense it's not really a ""foreign"" car. At least no more than a Ford, Chevy, or Dodge which utilizes imported parts or may have even been assembled in Canada or Mexico. I am curious about your statement, ""We keep our cars till they die..."" That's not the usual in this forum. Around here, we're more likely to say, ""We keep our cars until they need a new set of tires!"" :shades: "
"roadburner","August 2007"," One thing I would point out is that while Honda is a foreign company, your minivan was built right outside of Talladega, AL, so in a sense it's not really a ""foreign"" car. At least no more than a Ford, Chevy, or Dodge which utilizes imported parts or may have even been assembled in Canada or Mexico.I take the opposite approach; I consider my 1999 Wrangler to be German since it was built by Daimler Chrysler...  I've tried to make it even more German by adding Hella E-Code headlamps, Bilstein shocks, and MB Quart speakers. "
"jefferyg","August 2007"," Too funny!!! Does it make it run any better? You could also use that to explain the Wrangler's stiff ride - like a fine German car. "
"bdc2020","August 2007"," Very true - keeping our cars till it dies - is not common in this forum. But I love reading about others and their search as I cannot afford to do that money wise. Being an only income with 3 kids makes it impossible if I want to be responsible.True, the vans are built in the US, but the profits go overseas for the *most* part...that's why I consider it foreign. "
"sandman46","August 2007"," The new pics are up in Edmunds of the '08 Accord and it's definitely a winner. Y'all should check it out.The Sandman  "
"michaellno","August 2007"," It it just me, or does the front end of the sedan look a lot like the Sonata?I know that is to address the new pedestrian regulations in Europe - our new VUE has the same slope to the grille as well - but from the front wheels forward, I really don't see a difference between the two.However, I will admit that 200HP from a 4 banger is quite a feat! "
"michaellno","August 2007"," BTW, these are the plates my wife wants to get for her new VUE:Cost will be an extra $30 - which goes to the Kids First organization here in Colorado.We'll be getting the ones on the left .. the ones on the right are for vanity plates.Wife is the director of early childhood education at a small school district not far from where we live, so she thinks these are cool. "
"dad23","August 2007"," I've seen a few of those around town and they are cool! "
"corvette","August 2007"," I know that is to address the new pedestrian regulations in Europe...I don't think they sell the American Accord in Europe--maybe they're planning to sell this one there? The tiering of the four-cylinder engines is retrograde. Remember on the 1994-97 Accords, when you had to get the EX four-cylinder model to get VTEC (and a few more horses)? This is the same thing. Sadly, it only has four more pound-feet of torque than its 180 horsepower counterpart.A proper split-folding rear seat is still unavailable on any trim level. I think all of the competition offer it standard. "
"roadburner","August 2007"," Too funny!!! Does it make it run any better? You could also use that to explain the Wrangler's stiff ride - like a fine German car.Well, I know the ride isn't Lexus-smooth, but I don't think it's as unbearable as a lot of folks make it out to be. You're trading some on-road comfort for off-road ability. As for the Bilsteins, I think they actually helped the ride a bit. "
"jefferyg","August 2007"," I was in school in New Orleans (pothole capital of the world) from 94-97. One of my friends had a Wrangler and the ride to campus was bone-jarring. But that's what you expect from a Jeep. Older model compact pickups were IMO just as stiff as the Wrangler. My friends opinion was endure it during the week so you can enjoy it on the weekend.  "
"stickguy","August 2007"," got word brom my SIL that the nephews old Olds is dying, so I will be pressed into action soon looking for a replacement. Fun fun fun.And, I got my Edmunds contest entry Essay. They should just stop the contest now and give me the prize. I was meant for this.Besides, 90% of the regulars here probably won't make it past the qualifications. Even if you have the passport, the driving record test is pretty strict! And they require your DL number to enter, so I expect they are going to check.I told my wife all the hours I spend posting here instead of doing chores would pay off someday. Not for her, but what can you do? "
"tgkoenigsegg","August 2007"," You're right Honda never sold the US Accord in Europe. They re-badged the Acura TSX as an Accord. "
"neil733","August 2007"," Not entirely true.The European market Accord was introduced about a year before the Acura TSX, so Honda rebadged the European Accord as the Acura TSX, not the other way around. In other markets (Japan, Australia) it is marketed as the ""Accord Euro"".Also, the US Accord was sold in Europe in previous generations - the 4th generation US Accord wagon was sold in Europe as the Accord Aerodeck, and the 5th generation US Accord wagon and coup? were both sold in Europe, alongside the European Accord saloon. "
"guss","August 2007"," Hopefully the search for your nephews car goes faster than the search for your sons. What year is that in now, 6 or 7. My oldest is 8 and I am already thing if I get the right car and stick it out for 8 years I can pass it down. We all know that will not happen, but you never know. "
"british_rover","August 2007"," That was probably a YJ Wrangler with leaf springs. The TJ Wrangler that came out in 1997 with Coil Springs is vastly superior both on road and off. "
"sandman46","August 2007"," I also attended school in New Orleans but from 72 to 76 and the roads were crappy back then. I had an old '67 Cutlass Supreme and the car shook over most of the roads. But looking back, the shocks were probably getting on in age there. Great city though, sadly I've yet to return.Back on topic here, when will the ;08 Accords be hitting the streets? Wish I had been picked for that Accord focus group last month. Would've been a whole lot of fun to have gotten a first drive. Think Honda has a winner here!The Sandman  "
"jefferyg","August 2007"," My oldest is 8 and I am already thing if I get the right car and stick it out for 8 years I can pass it down. I think this is the best reason I've heard for hanging onto a car. My daughter will be nine in October, and provided they don't increase the legal driving age to 18 as some are pushing for, the new Civic we have should be perfect for her to run around in. I don't know what I'll do for my son. He's a typical 7-yr-old boy. He likes to explore, take things apart, play in the mud, etc. At four years of age he was already riding a bike with no training wheels. One day he was dragging a piece of plywood across the yard and I asked him what he was doing to which he replied, ""beawding a wamp"" (building a ramp). I'm thinking a fleet of junkers might be the best thing to have for him to drive when he comes of age. "
"sandman46","August 2007"," My three kids are all in college now and am thinking that a small Hyundai or Kia might be just the ticket for a 1st car. Plenty of safety features now and a reasonable price to get into one. Soon, most will have the ipod jacks which is a big consideration for them. All they really need is automatic, a/c & a decent sound system. I think ABS and all kinds of air bags are now standard across the board now.I would personally let them take the 3 or the Civic when the time comes, I don't see what's wrong with a hand me down car. I got one and my folks had plenty of $. But the wife wants them to each get new like she did. Our time frame is probably in the late spring when the oldest finishes grad school.The Sandman  "
"nippononly","August 2007"," ""It it just me, or does the front end of the sedan look a lot like the Sonata?""I'm glad someone else said it. The new Accord looks like a major disappoinment to me given how far it strays from the concept pics, and there is such a strong odor of Hyundai in ALL its lines, I'm amazed they didn't announce they collaborated with the ""other big H"" on styling. Didn't think they could make the new Accord look worse than the existing model, but perhaps it's just such a large car now that it can't be helped. Having said all that, I like the specs of the new car, and may have to test drive a coupe - I am glad they continued the V-6/6-speed powertrain combo! :-) "
"british_rover","August 2007"," Oh you aren't the only one... :surprise: "
"nippononly","August 2007"," Yup, exactly. Your pic says it all... "
"qbrozen","August 2007"," the profile of that looks just like my previous gen Accord. So who is following whom?i'm honestly asking because i just don't know anymore ... nore care a whole lot when it comes to family appliances. "
"sandman46","August 2007"," They both still beat the truly fugly front end of the Camry. What were they thinking when they came up with that!The Sandman  "
"british_rover","August 2007"," Pigs mostly. "
"grandtotal","August 2007"," They have to make it look that way otherwise more people would want one and they would not be able to keep up with demand. "
"roadburner","August 2007"," The TJ Wrangler that came out in 1997 with Coil Springs is vastly superior both on road and off. We've taken our TJ on 200-250 mile day trips with no complaints. The Sahara Edition seats are very comfortable and the only real downsides are the ambient noise level(it's a soft top) and lack of secure storage space. I originally bought the Jeep used in 2002 with the intention of selling it after a year or so, but I decided to keep it. It's been pretty reliable and very cheap to maintain. "
"sandman46","August 2007"," This model and the '95 tweaking were the nicest years of the Camry...we had a '93 and a '96 and both were great cars. Toyota can do it and I'd bet with the '10 model, they will fix the front to match the rest of the car. Look what Honda did with changes in '05 and '06 on the Accord with the rear tail lights.The Sandman  "
"roadburner","August 2007"," I don't know what I'll do for my son. He's a typical 7-yr-old boy. He likes to explore, take things apart, play in the mud, etc. At four years of age he was already riding a bike with no training wheels. Sounds like my son; at five years he managed to flip his Power Wheels Jeep trying to drive it up a stone retaining wall. The roll bar actually worked, BTW.He's now almost 13 and thinks he's going to get to drive the Club Sport or the Mazdaspeed3 in a few years. Yeah, right... If my wife hangs on to her 2004 X3 that might make a good car to share with him; it's not all that fast and it would be pretty safe overall. My main concerns about teenager drivers are their lack of ability and the lack of adequate training- which is why I often instruct at and always promote the Street Survival program. "
"british_rover","August 2007"," Funny I just sold a 2001 Sahara Edition with 60,000 miles on it. I delivered it to the customers house yesterday which is about an hour away and you are right it is not a bad driving car. "
"growwise","August 2007"," Check out the interior shots.. (full blown pics require an additional click)http://www.autoblog.com/photos/2008-honda-accord-1/ "
"colloquor","August 2007"," Place a current gen Sonata next to the previous gen Audi A6, and you will see the benchmarking process at work, especially in the profile. Honda copying no, Audi yes - and, that was specifically by intention. "
"jefferyg","August 2007"," There is one for sale on the north end of town here. It is white and looks to be in mint condition. Some other friends of mine sold their Jeep not too long ago. It had the hard-top on it, but it had an automatic. Something just doesn't seem right to me about a Jeep with A/T.What do you guys think about the new 4-door model? Personally, I think it's awful. What were they thinking? Doesn't making the wheelbase that much longer defeat the whole purpose of the vehicle? "
"nippononly","August 2007"," Yes of course. And yet sales have doubled, tripled, QUADRUPLED. The plant that builds those new 4-door Wranglers can't keep up with demand! Which proves the point, already well made ten years ago before the wane of SUVs, that the vast majority of SUV buyers, even the models with decent offroad ability, never step one tire off the pavement or the dirt parking lot at the beach or the slopes. "
"british_rover","August 2007"," Personally, I think it's awful. What were they thinking? Doesn't making the wheelbase that much longer defeat the whole purpose of the vehicle?It really depends on the situation, obstacle and terrain. In some cases a longer wheel base is better then a short wheelbase. For example this video Shows that very concept.Ignore the fact that the guy driving the Defender doesn't know what he is doing and hasn't aired down his tires. The H1 with its much longer wheelbase and track has better control and traction in this situation.Conversely...http://www.overlandexperts.com/That is the website for the off-road driving school we use. His course is incredible with a mix of man made and artificial terrain from mild all the way up to guaranteed body damage. We use his medium difficulty course which would be a struggle for most stock vehicles but is doable with most stock Land Rovers. The course looks wicked hard but with the proper guides and drivers who will pay attention to those guides you can get through with out breaking anything.So far we have never had anyone cause damage to their car that a tech couldn't fix on site. Their is one section on Bruce's most difficult course that as far as I know only a his D90 can go up. I think he calls it the steps of doom or some such funny name. They are large, high, 90 degree rock ledges almost exactly 90 inches apart so a vehicle needs to have around 90 inches of wheelbase plus insane approach and departure angles in order to go up the steps. No H1 has ever been able to go up those steps because its suspension system is all wrong for that kind of terrain and the wheelbase is way too long. "
"PF_Flyer","August 2007"," We need the opinion of you CCB experts concerning the choices of my poker group and the choices they would make if money were no object. :P Stop by the Alternate Route to comment on our fantasy everyday rides! "
"qbrozen","August 2007"," woohoo! i'm first. ;b "
"michaellno","August 2007"," A co-worker of my wife's has one ... my wife has commented that it would be the only Jeep she would consider owning.I, personally, like the proportions. Yes, it's probably not quite as capable as the two door version when used off road, but I can see why Jeep would want to market it.Might be fun as a toy, but to use every day, well .... "
"jefferyg","August 2007"," I read your remarks. My knee-jerk reaction was same as yours - go down to the Porsche store and get the fastest thing on the lot. But then the real CCB gene started to come out. If money were no object, then why limit yourself. Drive something different every week or every day for that matter, because the fact is that for a Chronic Car Buyer, no matter how much we like our current ride, we're always on the lookout for something better. "
"michaellno","August 2007"," With the Powerball jackpot at $250 million, I've spent a little time thinking about just this very thing.Funny thing is, I keep changing my mind .. I must be a true CCB'er. "
"british_rover","August 2007"," Our whole dealership has been putting money into a pool to buy tickets for the last two weeks now.I think we have won about a 100 bucks so far that was reinvested back into the pool. "
"michaellno","August 2007"," I only buy 1 ticket and have had zero luck so far.I'll get another ticket for Saturday, since no one won last night and the projected prize amount should exceed $300 million.If you guys won, would you buy the dealership? "
"qbrozen","August 2007"," Oh, I'm with ya. Heck, I'd go buy a Cayman S and probably want to trade it within 2 months. I don't know if I'd buy new at all.But, man, the answers in that article were beyond lame. I just can't believe ANYONE thinks like that! ""Here's $6 mill. what are you gonna do now?"" ""... ummm.. buy a Nissan Altima"" HUH??!!I don't know ANYONE who thinks like that. Not even the most uninformed car buyer I can find in my personal life. I think the most extravagant car in that list may have been the Lexus LS460, and even that makes me yawn as I type it. "
"qbrozen","August 2007"," If you guys won, would you buy the dealership? Now THERE'S a man who is thinking!! Buying a dealership is a heck of an idea for any of us CCB'ers. Not a new car dealership, mind you, but a very small used dealership. Just so I can get the credentials to go to auctions. Heck, I don't even know if I'd actually SELL any cars! "
"british_rover","August 2007"," Nah we wouldn't buy it. We are part of a fairly large auto group and 300 million after taxes wouldn't come close to buying it. We could buy the individual dealership probably but I can't see anyone wanting to do that.A couple of my co-workers would retire if not right away then within a few months. They are only a few years away from retirement age now so I am sure they would use this to speed up the process. I wouldn't but I would buy some rental properties as there are several for sale near my house. "
"woodyww","August 2007"," The only car in that article that made any sense to me was the Mercedes-Benz CLK Coupe. But I agree with you, I'd probably be racing down to the Porsche store for whatever 911 struck my fancy. And/Or the bmw store. Don't think I'd be trading cars constantly, cuz hopefully whatever car(s) I bought would be blowing my mind (I'm a leftover from the late '60's).I'd rather put the money I'd lose by trading constantly, into assembling a truly great ""fleet"" of some sort.....Of course it all depends on ""how much dough you get"". I also like br's idea of *buying some rental properties*. (Being a landlord is great fun BTW, oh yeah, better than root canal even, but you can do it if you're young & motivated). "
"fezo","August 2007"," ""I only buy 1 ticket and have had zero luck so far.""Another man using my method! I figure if I'm going to have the winner one ticket is all I need. So far it has only succeeded in minimizing my losses. I did win $120 for four out of six in the NJ lottery about 20 years ago....Hey, if you'll buy me a $300 million Powerball I'll buy you a $200 million Mega Millions..... "
"fezo","August 2007"," Oh, and I agree with the concept of buying the used car lot. I'm sure I;d at very least drive a different car every day if not one for the morning and another for the afternoon. High end of course. May have to hire british rover to manage the inventory. "
"dad23","August 2007"," I usually buy one lotto and one pwerball every so often, depending on how much cash I have in my pocket or if I'm getting change back. I hit 5 out of 6 on the CO lottery a few years back. I hit the first five numbers too, so the last one was a major letdown but I think I walked with close to $700 bucks, not a bad return. "
"michaellno","August 2007"," If my numbers came up, I'd probably retire from my job (which I actually like, LOL) and concentrate on becoming a better golfer. My mission would be to play as many of the top 100 courses as I could.As far as transportation goes, I'd want something for the summer (Porsche), something for the winter (Land Rover) and something to run around in (MB E-class diesel).Wife would probably be happy in her VUE; if not, she's always liked the XC90. Multiple houses would be a must (something here in Colorado, plus another where it's warm in the winter - Arizona, perhaps). Gotta take care of family, of course. Maybe some close friends.I'd set aside about $10 million for all of this -- not that I think I'd use it all.The rest would probably go into T-bills - yes, I know I could get more return, but I figure that if I can't live off of 4% of $80 million annually (hmmm, that's $1.2 million a year), then I have some real problems. "
"qbrozen","August 2007"," The only car in that article that made any sense to me was the Mercedes-Benz CLK Coupe.Really? See, even that one left my dry. I mean, ok, a CL ... maybe. But a CLK? eh. "
"british_rover","August 2007"," I kind of like the CLK over the CL. I have clients who have both and the CLK is just a better driver's car.Well as close to a driver's car as a Mercedes can be any way. "
"qbrozen","August 2007"," well, if it were me and money was no object and mercedes was the only game in town, it would be the SL, hands down. "
"british_rover","August 2007"," SL65 AMG...Ultimate cruiser but I think I would have get a XKR to compliment it. "
"woodyww","August 2007"," I'd want something for the summer (Porsche), something for the winter (Land Rover) and something to run around in (MB E-class diesel)So far, I like your plan the best. But are you sure you wouldn't just buy 10 more Saturns? (Sorry! Just kidding, I swear!!).The rest would probably go into T-billsGee, a month ago you could get @5% on T-bills, today it's 3.6%  OTOH, the Muni bond market has been slammed, you can get 4.5% on very high grade Tax Free bonds. But I do like the concept of safety & income once you have $80 mil.....(based on my vast experience of having $80 mil)..... "
"michaellno","August 2007"," Sorry, my math was off ...1% of $80mil is $800K, so 4% would be $3.2mil a year.That works out to just under $9K a day in interest. Unless I'm Mark Cuban or Dan Snyder, I can't envision a lifestyle where I'm spending $9K a day.My wife, OTOH, is a different story ... personal trainer, personal chef, housekeeper ... need I go on? "
"akangl","August 2007"," Have been busy while I was gone. I just came back from a 3 week trip with my best friend, we drove to Oregon and Idaho to pick up horses and bring them back to Alaska. Was a really fun trip, but I was glad to get home.My Pilot is 5 weeks old and hasn't moved for 3 weeks. So the mileage has held steady at 2650. Hubby didn't see the point in driving it when the dually gets very close to the same fuel economy. He prefers his truck anyway.michaell......Congrats on the new Vue! Least someone bought something while I was gone!!  "
"jefferyg","August 2007"," My wife, OTOH, is a different story ... personal trainer, personal chef, housekeeper ... need I go on? You forgot to add driver to that list. If money were no object I don't know if my wife would ever climb behind the wheel again. "
"roadburner","August 2007"," I'd snap up the European classics I've always wanted- a Miura, a M1, and a 365 GTB/4, followed by some US special interest cars- a 1970 Boss 302, a 1971 Roadrunner 440, and a 1969 GTO Judge. As for modern iron, I'd have a B7 for my family sedan, a 911 for my daily driver, and an AEV 5.7 Hemi Wrangler for my SUV. As for my track car, I think I'd go with a Lotus Exige S. "
"guss","August 2007"," I'm thinking European too, but only one country would do it for me, Italy.Lambourgini, Ferrari or Maserati. Anything that ends in a vowel would be fine.A Lotus will be fine if I don't match the power ball. "
"stickguy","August 2007"," The OEM tires on my Accord are starting to get real sippy in the rain. Does that mean it is time for a new car?I accidently ended up on the BMW 3 series lease question page earlier. Ended up doing some math in my head. Not a good idea. "
"fezo","August 2007"," I'd have a tire recommendation for you but that would be defeating our purpose here. "
"mark156","August 2007"," I would order a Marathon coach for 1.6- 2.0 million.http://www.marathoncoach.com/The garage would have a new Bentley Continental Flying Spur sedan and a Bentley Continental GT convertible! And, I'd keep the 2006 Land Rover LR3 for everyday driving.Other than that, life is good! :P Mark  "
"rowlandj","August 2007"," Yugo ended in a vowel and had Itailian ancestry  "
"guss","August 2007"," Yugoslavia is a long way from Italy,..... and I don't mean in miles. I thought they had Ford Fiesta DNA ?The point is moot with me anyway, I am one of those that never plays the lottery. I'm too cheap to even throw away a buck for a chance at a quarter million. :sick: "
"michaellno","August 2007"," That would be a quarter billion .. which is actually now going to be $300 million or so on Saturday.As I understand it, if you take the cash option, you get approximately 37% of the prize value, after taxes. So, about $111 million take home.The Yugo was a rebadged Fiat, hence the Italian ancestry. "
"guss","August 2007"," still even in business? I bet you could buy the whole company for a quarter million, and I do mean million. "
"rowlandj","August 2007"," They were old Fiat factory tooling sold 'lock stock and barrel' and reloacted.Hence the Italian heritage without the 'craftsmanship' of Fiat at the time. It was a bad car made worse by that transaction. Like a Bic lighter - after the first tank of gas ran out it was disposable.JR "
"fezo","August 2007"," Yeah, but in 7 years it's worth a piddly $600K or so......Ah, a Yugo. That concept of a Fiat without that fine Italian quality control still sends shivers down teh spine. "
"woodyww","August 2007"," Are the ashtrays dirty? That used to be the real test.FWIW, there's a few low-mileage E46 330Ci's in the Roundel this month, in the low to mid $20K's.....fortunately, none close to me..... "
"tifighter","August 2007"," To be a CCBA member hypothetically winning the lottery, I could only commit to what I would buy at first. I'd want a 69 or 71 Alfa 1750GTV (nicely restored but not perfect), a new Z4 coupe, a MB G-wagen (perhaps a CDI as a personal import?) and maybe the new Audi R8 as a toy. Who knows how many months that would keep me happy? "
"british_rover","August 2007"," Ughh a Gwaggen?Have you driven one for a while on the highway no fun at all.An older two door diesel Gwaggen would be pretty cool but I wouldn't bother with a newer 4 door one. "
"dad23","August 2007"," Speaking of four doors, LOL, I just read something in Autoweek about Porsche coming out with a 4 door sedan, the Panamera I think. Didn't they catch enough grief over their first 4 door, even though it was an SUV? "
"tifighter","August 2007"," Grief: perhaps. But did they make a ton of money from it: absolutely. "
"tifighter","August 2007"," Who says a lottery purchase has to be logical? The G just is pushes the right emotive buttons for vs. a RR. Then again, I like canoes over kayaks, harder to paddle or not... "
"stever","August 2007"," Half the paddle, twice the paddler. :shades:That's another reason why the G-Wagon is so good - real rain gutters for installing real canoe racks. "
"british_rover","August 2007"," Yeah the Cayenne essentially saved Porsche so even though it is an abomination I can live with it. I can't understand why people buy it but all those profits let Porsche build much better sports cars.I have a feeling that the Rapide will destroy the Panamera though in the first head to head. "
"fintail","August 2007"," I hope nobody wins this lottery tonight, as I am unable to get to the store to buy the one ticket I waste $1 on if the jackpot exceeds 100M. Then I can buy a ticket and win :P I will need an aircraft hangar for all my cars, I think I will move to Germany and start the fintail restoration center. "
"british_rover","August 2007"," Our dealership has bought over a 100 tickets for this drawing. "
"fezo","August 2007"," Depends which lottery you are playing. I bought the winning ticket for the Mega Millions earlier tonight. Just waiting for them to pull the numbers to confirm this.... "
"tifighter","August 2007"," The impression I had was that the Rapide would cost significantly more than the Panamera. Though it matters little to all the lottery winners around here  "
"fintail","August 2007"," Yeah that's the one we have here.I'm hoping for no winners "
"fintail","August 2007"," I've never bought more than one ticket.But seriously, if I won, I could easily see myself with dozens of cars, if not dozens of Mercedes alone. And I think I'd give my old fintail a nut and bolt restoration. "
"woodyww","August 2007"," could easily see myself with dozens of cars, if not dozens of Mercedes aloneWe're talking $10's of millions here? I suppose upgrading my house (s) & having a big garage/warehouse on the property would be the 1st priority for me. And, you really need a full time mechanic, + somebody for waxing/cleaning, + a FT assistant to manage everything (I'm thinking what Leno probably has), once you get into dozens of collectible valuable cars.Personally, I like simplicity, a LOT. I can't really see lusting for more than a new (ish) 911, a new M6, either a new 5 series or E500 wagon, and maybe a Land Cruiser to drive around my acreage. And probably a vintage land rover of some type. Then I'd probably start wanting some '60's American car....Shelby Cobra? Or at least Shelby Mustang.....That's simplicity, right??? Only requires a new 5-6 car garage, with a lift, and.....then I might go a little nuts with the Griot's catalog, & then..... "
"fezo","August 2007"," Hey! One person won the $300 million Powerball. Who's holding out on us? Maybe michaell. He's in a Powerball state. Of course he's in Colorado and the winning ticket is in Louisiana.Man, for $300 million you could probably BUY Louisiana... "
"stever","August 2007"," Actually the winning ticket is in Indiana. The lump sum pay out if you take that option is $143,000,000.Not that I keep up with this sort of thing. :shades: "
"fezo","August 2007"," Well I was close. I had the ""iana"" right....Only caught it in passing. OK, who here is from Indiana? "
"guss","August 2007"," The lump sum pay out if you take that option is $143,000,000. Or about $95 million after taxes. :mad: "
"fezo","August 2007"," Nah. On your return just say that you spent $142,999,999 on lottery tickets and deduct it... "
