recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,last_played,attributes_patterns,cluster,sentiment_scores_pos_vader,sentiment_score_pos_vader,sentiment_score_review_spacy,sentiment_score_pos_spacy
147651508,english,good game,1696462010,1696462010,True,2,0,0.5155475735664367,0,True,False,False,True,,,,76561198064205204,76,8,53773,3173,5736,1707109394,['good game'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.14999999999999997,0.14999999999999997
147646945,english,"[h1] the real meat and potatoes of this game [/h1]

[h2] coming from a guy who has seen and played this game for a while, i can tell you the real deal about this game and some confusion people have [/h2]
 
this game is [b] not pay to win [/b] the only microtransactions for the game are cosmetic wise and you can still get the currency from playing the game itself.

[h1] offline misinterpretation [/h1]

what the original description meant for this game is that you could play with your friends via coop mode on the same device/room. the game did not mean to say that you could play without any internet.

[h1] delay problems [/h1]

this game has been around since 2019 and has experienced some long delays in it's life. rest assured, [b] if a game is being delayed that means there it is being polished and worked on to become even greater [/b]

[h1] microtransactions [/h1]

as stated earlier, this game is not pay to win but it does have microtransactions. the only thing you can buy in the game are the currency which [b] can be earned via playing the game [/b]

[h1] future [/h1]

(as of writing this review) party animals doesn't have a lot but it has only been around for a couple of weeks. expect a few glitches here and there and some servers needed for other countries, but the game is excellent and doesn't deserve the amount of hate it is getting now. [b] don't be tricked by the mixed reviews, this game is a better version of gang beasts and is a perfect game to play on any day. [/b]",1696454795,1696454795,True,0,0,0.0,0,True,False,False,True,,,,76561198892387037,0,1,5114,723,2144,1707086638,"['[ h1', 'real meat', 'real deal', '/h2 ]', '[ b', 'only microtransactions', 'cosmetic wise', 'original description', 'same device/room', '] delay', '/h1 ]', 'long delays', 'only thing', 'few glitches', 'other countries', 'mixed reviews', 'better version', 'perfect game', '/b ]']",0,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.836}",0.836,-0.0139423076923077,0.15714285714285717
147609600,english,"very good game, funny and entertainment, recommend play after tough time of work ;)",1696404949,1696404949,True,1,0,0.0,0,True,False,False,True,,,,76561198357322464,0,8,8948,582,1662,1707053750,"['good game', 'tough time']",0,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.128}",-0.128,0.12422222222222219,-0.029629629629629655
147554452,english,"it is fun, play with friends. you can unlock skins and currencies through playing the game with the free battle pass. you also unlock things through achievements. microtransactions aren't predatory, cosmetics you can buy are 100% optional. the game gives you the option to earn the premium currency you buy with real $ by just playing the game. definitely recommend, can't wait to see what else the devs will add.",1696326895,1696326895,True,1,0,0.0,0,True,False,False,True,,,,76561198217465497,0,6,5433,720,1583,1707107480,"['free battle', '% optional', 'premium currency']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.042857142857142864,0.4
147532204,english,i'm a masochist,1696288296,1696288296,True,0,0,0.0,0,True,False,False,True,,,,76561199405075651,0,2,10105,304,2520,1706863832,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
147530066,english,"cute, funny, drunken wobbly brawl game. is great time.",1696285023,1696285023,True,0,0,0.0,0,True,False,False,True,,,,76561197960881140,792,44,7422,399,2510,1707069796,"['brawl game', 'great time']",0,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}",0.6249,0.2875,0.2
147525815,english,this is the best game i've ever played!,1696278995,1696278995,True,0,0,0.0,0,True,False,False,True,,,,76561198045704523,0,9,5913,935,1070,1706983665,['best game'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.25,0.3
147493317,english,fun game overall,1696239144,1696239144,True,1,0,0.0,0,True,False,False,True,,,,76561199074120644,0,7,5824,960,743,1706947627,['game overall'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.03333333333333335,-0.2
147462091,english,i got to play as a cat and tased a moose repeatedly as they were trying to get back onto an iceberg as they froze and drowned to death!,1696191247,1696191247,True,1,0,0.0,0,True,False,False,True,,,,76561198298608481,111,41,11410,325,995,1707115275,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0625,0.0
147422823,english,fall guys for furries,1696155033,1696155033,True,2,1,0.5238095521926879,0,True,False,False,True,,,,76561199074603140,0,13,8602,666,502,1706676279,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
147372205,english,"very good 
",1696094064,1696094064,True,0,0,0.0,0,True,False,False,True,,,,76561198155632743,0,5,10362,1057,209,1707010383,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.9099999999999999,0.0
147360889,english,"this game is an absolute blast! worth every dollar! it's goofy and ridiculously fun with friends.

game doesn't deserve the mixed reviews, no offline mode? oh heaven forbid there be no offline mode. micro transactions? its skins, just don't buy them? you even get eggs and in game currency for the skins. i've spent no money on skins and have so many.

go throw those noodle arms are your foes!",1696084688,1696084688,True,4,0,0.5158924460411071,0,True,False,False,True,,,,76561198121683761,0,8,23400,400,3134,1706936216,"['absolute blast', 'mixed reviews', 'offline mode', 'noodle arms']",0,"{'neg': 0.176, 'neu': 0.824, 'pos': 0.0, 'compound': -0.128}",-0.128,0.07499999999999998,0.1
147348124,english,,1696072412,1696072412,True,1,0,0.5098039507865905,0,True,False,False,True,,,,76561199128794853,10,1,20036,1525,1063,1706987772,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
147315446,english,hmmmm,1696029989,1696029989,True,0,0,0.0,0,True,False,False,True,,,,76561199017623689,242,3,15767,27,3227,1706572798,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
147272660,english,funny game,1695986547,1695986547,True,1,0,0.5238095521926879,0,True,False,False,True,,,,76561198453214885,0,2,10765,515,866,1707063640,['funny game'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.07500000000000001,-0.07500000000000001
147220508,english,"love the game.
i'm glad that they added the friend pass feature, even if it is only for a month. great way to introduce your friends into this game without paying anything.


funny animals <3",1695919193,1706501768,True,1,0,0.5238095521926879,0,True,False,False,True,,,,76561198206848596,40,11,3741,1721,575,1707073437,"['great way', 'funny animals']",0,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,0.28125,0.525
147217362,english,"very good and fun gameplay especially with friends. there are micro transactions but its only for skins, which you start off with plenty and you can earn skins through the battlepass (free to everyone), achievements, and there's codes that they release for skins! i can basically tell you nothing bad about this game that would make it deserve a negative review. yes, people are upset at the micro transactions, from someone who didn't spend any real money for the ingame money, i've earned over 30 skins/outfits with roughly 40 hours of gameplay. this game is 110% worth the $20 and the people leaving negative reviews because of the micro transactions have no more than a couple hours played and just want all the skins asap. its a fighting party game, not a costume collector.",1695916347,1695916347,True,0,0,0.0,0,True,False,False,True,,,,76561199200707302,0,3,12126,0,2562,1704102487,"['fun gameplay', 'micro transactions', 'nothing bad', 'negative review', 'real money', 'negative reviews', 'couple hours', 'costume collector']",0,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.7181}",0.7181,-0.04266666666666665,-0.15999999999999998
147216210,english,fg,1695915395,1695915395,True,0,0,0.0,0,True,False,False,True,,,,76561199552621875,1,1,50139,2674,4061,1707060388,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
147174401,english,dang beasts. with murder mittens fists.,1695866394,1695897626,True,0,1,0.0,0,True,False,False,True,,,,76561198878383855,0,13,9125,615,494,1707064329,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
147149273,english,nice love it,1695841951,1700740749,True,0,0,0.0,0,True,False,False,True,,,,76561198375617096,53,15,12021,0,9611,1704124834,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.55,0.0
147127374,english,goofy and a fun game with friends up to 4 players in a party,1695821132,1695821132,True,1,0,0.5238095521926879,0,True,False,False,True,,,,76561199549430703,0,1,6676,606,1454,1707031572,['fun game'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.13333333333333333,-0.05000000000000002
147111105,english,"very funny, cute designs and very easy to pick up",1695797055,1695797055,True,1,0,0.0,0,True,False,False,True,,,,76561198309949324,0,1,9687,716,188,1707111815,['cute designs'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.46277777777777773,0.5
147110997,english,"cute and violence, i like this game at the time i first see it available .",1695796788,1695796788,True,1,0,0.0,0,True,False,False,True,,,,76561199309545799,0,5,15788,1658,818,1707029899,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.1875,0.0
147104244,english,"the mixed reviews are harsh and quite a few are from review bombing upset the game is online only. which does suck don't get me wrong but the game itself is very fun.
especially when you play with friends. it's a silly physics based beat em up with cute animals. 
the maps currently available are fun and have a lot of variety. there are occasionally glitches but they're few and far between. if i'm not careful i could lose track of time and play this game all day.

if you'd like to try it, i hear it's on game pass.",1695783227,1697597559,True,4,0,0.5462211966514587,0,True,False,False,True,,,,76561198214252969,187,4,20743,3212,1759,1707107944,"['mixed reviews', 'silly physics', 'cute animals', 'careful i']",0,"{'neg': 0.0, 'neu': 0.467, 'pos': 0.533, 'compound': 0.5719}",0.5719,-0.07684210526315789,-0.025
147081908,english,cat (but on a murdering spree),1695762066,1700825950,True,0,0,0.0,0,True,False,False,True,,,,76561199093014186,0,5,16370,2435,2078,1707115279,['murdering spree'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
147069932,english,very fun game. would recommend playing with at least one friend online. the skins are amazing! ignore negative reviews,1695747202,1695747202,True,3,0,0.4614921808242797,0,True,False,False,True,,,,76561198247475414,114,1,7556,718,1132,1707076380,"['fun game', 'negative reviews']",0,"{'neg': 0.552, 'neu': 0.448, 'pos': 0.0, 'compound': -0.5719}",-0.5719,0.028000000000000025,-0.13333333333333333
147064343,english,rat la bu  n nsnnsns jsdmnsdsd,1695740534,1695740534,False,0,0,0.3610503375530242,0,True,False,False,True,,,,76561199551291855,0,1,50250,3258,3715,1707117113,"['bu n', 'n nsnnsns']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
147058263,english,"drop kicked a gorilla from a moving train then got tazed repeatedly by a bunny in a cop suit yelling ""stop resisting"". the zootopia disney didn't want you to see.

really fun gameplay wise, main music slaps and the graphics/aesthetics are good too. purely speaking in the sense of having fun, this game is defo a thumbsup.

only downside i can think of is the fact it has cosmetic lootboxes. even though it's just cosmetics and you get a ton of currency and cosmetics through levelling, achievements and weekly challenges, i do think it would be better if games got rid of this exploitive mechanic.",1695733035,1695749851,True,1,0,0.5074801445007324,0,True,False,False,True,,,,76561197999150476,540,53,6613,1495,781,1707081990,"['fun gameplay', 'main music', 'cosmetic lootboxes', 'weekly challenges', 'exploitive mechanic']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.27566137566137566,0.23333333333333334
147043461,english,"so i was hesitant on purchasing this game but this game is sooo much fun. different game modes and so adorable! i usually get bored of games pretty fast but i think this is my new fav. so many choices of cute animals. overall, this game is worth it.",1695705145,1695705145,True,17,0,0.58647221326828,0,True,False,False,True,,,,76561199026004719,68,7,9521,593,184,1707087184,"['much fun', 'different game', 'games pretty', 'new fav', 'many choices']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.028835227272727273,0.13106060606060607
147034479,english,this game is so much fun to play with your friends!,1695689745,1695689745,True,2,0,0.52173912525177,0,True,False,False,True,,,,76561198067673869,0,10,18917,2522,1577,1707109984,['much fun'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.012500000000000011,0.3
147034379,english,cute animals punching the shit out of each other. 8/10,1695689572,1695689572,True,2,0,0.5238095521926879,0,True,False,False,True,,,,76561198233130800,0,4,8253,1424,767,1707114955,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.05833333333333333,0.0
147030725,english,"looks like a way more entertaining, variable and longliving game compared to fall guys.",1695684013,1695684013,True,1,0,0.5164319276809692,0,True,False,False,True,,,,76561198047226492,0,10,12699,2194,272,1707114231,['longliving game'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.19999999999999998,-0.4
147015524,english,[b]one of my friends who i play with said if i post a review on the game and it gets 50 likes and 50 awards that she will buy me a new gaming chair to replace my floor mat and a new keyboard to replace my current apple keyboard. so im just gonna leave this here. please help a brotha out[/b],1695665198,1698166635,True,5,0,0.484649121761322,0,True,False,False,True,,,,76561198256118162,143,383,21923,107,7023,1707116235,"['new keyboard', 'current apple']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.03181818181818183,0.06818181818181818
146990057,english,this game makes me want to knock out my pet's teeth,1695631151,1704365410,True,0,0,0.0,0,True,False,False,True,,,,76561199449654122,38,5,12339,2231,2033,1707023490,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.4,0.0
146984294,english,its so much fun to play and the art style is so cute and the modes are so fun.,1695620374,1695620374,True,0,0,0.4973822236061096,0,True,False,False,True,,,,76561198125544858,0,6,5828,2030,376,1707111926,['much fun'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.3666666666666667,0.3
146983040,english,there's no south america server.,1695617573,1695787962,False,2,1,0.4709480106830596,0,True,False,False,True,,,,76561198208628491,0,6,7967,1949,48,1707104288,['south america'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
146981533,english,"super fun game , super addicting , great community game for streamers and content creators .",1695614918,1695614918,True,1,0,0.5238095521926879,0,True,False,False,True,,,,76561199292298204,0,12,7471,667,951,1707095721,"['super fun', 'super addicting', 'great community', 'content creators']",0,"{'neg': 0.0, 'neu': 0.429, 'pos': 0.571, 'compound': 0.8402}",0.8402,0.16111111111111112,0.44166666666666665
146980199,english,💣🎾,1695612654,1700840231,True,0,0,0.0,0,True,False,False,True,,,,76561198022997572,138,33,7648,881,943,1706886768,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
146978426,english,"chaotic & fun and i'm all for it! 
cute animals and graphics. good variety in maps and gamemodes (hoping for even more in the future, same with animals). 

microtransactions exist but it's cosmetics only (opinions may vary but i don't care as long as it doesn't affect gameplay). 

wish we could mix and match animal colors with the outfits (at least the ones that aren't obvious references to other media and franchises.).

a great game to play together with friends. left with a sore throat after first day from intense laughter. 
will recommend!",1695609645,1695609645,True,3,0,0.56521737575531,0,True,False,False,True,,,,76561198011719340,210,6,5267,978,1024,1707011922,"['cute animals', 'good variety', 'obvious references', 'other media', 'great game', 'first day', 'intense laughter']",0,"{'neg': 0.0, 'neu': 0.57, 'pos': 0.43, 'compound': 0.8074}",0.8074,0.15625000000000003,0.240625
146974535,english,"it's a complete blast. there are some minor bugs with controllers and it has microtransactions, but only a very limited amount of skins are behind a paywall. the gameplay is very fun and chaotic and it has enough maps and modes to keep you entertained for a while.",1695603550,1695603550,True,1,0,0.0,0,True,False,False,True,,,,76561198012481434,0,14,11392,1486,1520,1707074121,"['complete blast', 'minor bugs', 'limited amount', 'enough maps']",0,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.2263}",-0.2263,-0.007551020408163268,-0.0053571428571428555
146963576,english,fun time spent.,1695588822,1700945815,True,1,0,0.500990092754364,0,True,False,False,True,,,,76561198257511212,124,4,9146,1333,288,1707109717,['fun time'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.09999999999999999,0.3
146953578,english,hahahahahahahahahahahahaha,1695581046,1695581046,True,1,0,0.0,0,True,False,False,True,,,,76561199217770520,21,3,5902,986,540,1707111728,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
146943216,english,"animal punch sometimes good, animal punch sometimes bad",1695570890,1695570890,True,1,0,0.4929577410221099,0,True,False,False,True,,,,76561199084876304,0,1,8713,1222,1160,1707082939,"['animal punch', 'animal punch']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,5.551115123125783e-17,0.0
146919006,english,"pure fun, pure chaos, pure skill.",1695546288,1695546288,True,2,0,0.525547444820404,0,True,False,False,True,,,,76561198028078113,1508,10,13762,911,327,1707050113,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.2357142857142857,0.0
146917035,english,"party animals is an addictingly fun arena brawler with incredibly cute and fuzzy animals, each level has its own unique gimmick and each round feel reasonably short & sweet. 

you can que with up to 3 friends for quickmatch where you can vote on 1 of 3 levels to play which can either be the last stand type levels, where all players are divided into teams of 2 for a first to 3 survival where you try to be the last man standing, hope is not lost if you're eliminated as you can throw in various objects into the field which can either save your duo partner from elimination or secure the round for someone else in a very comedic effect. alternatively you can also vote to play any of the 4v4 team maps where you need to work together as a team to score points and win.

if just playing random maps with other players isn't your forte, then you can always host your own customgames where you can play against bots and customize the game rules to your heart's content, if you only want to play privately with friends then this mode is for you. you even have access to play a pair of fight club levels where your teams objective is to pumble and yeet your opponents off the safe areas of maps until the other team runs out of lives.

as far as balance goes some items can feel incredible oppressive and difficult to work against, unless you can time your punches and jump kicks right you might end up having someone smack you with a shovel until you're knocked out for good or comically yeeted off the stage, while other items like the freeze and stunguns can feel incredibly oppressive to fight against at times, if nobody who's already eliminated knocks down the gun standing player that has someone in an indefinite stunlock, it can very easily feel like you're not allowed to play the game when someone is perfectly positioned to constantly hit you with the stungun with every shot...

if you enjoy fun and over the top comedic brawling games like gangbeasts then consider giving this game a try as well, and if you're a bit picky about your spending then i highly recomend picking this game up when its on a sale.",1695543658,1695545021,True,1,0,0.5238095521926879,0,True,False,False,True,,,,76561198119585948,0,10,14723,1418,1886,1707090894,"['fun arena', 'fuzzy animals', 'unique gimmick', 'last stand', 'last man', 'various objects', 'comedic effect', 'random maps', 'other players', 'own customgames', 'safe areas', 'other team', 'other items', 'indefinite stunlock', 'top comedic', 'bit picky']",0,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.7506}",0.7506,0.17798818752307125,0.11666666666666665
146886323,english,fun game needs a better health bar but all in all 10/10,1695501445,1695501445,True,0,0,0.0,0,True,False,False,True,,,,76561198879892306,0,2,11962,706,1195,1707063910,"['fun game', 'better health']",0,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,0.13333333333333333,0.13333333333333333
146836722,english,,1695450748,1695450748,True,0,0,0.0,0,True,False,False,True,,,,76561199013434765,0,1,14009,1086,679,1707017982,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
146829280,english,worst to buy,1695440347,1697380600,True,0,0,0.4761904776096343,0,True,False,False,True,,,,76561199553072654,0,1,55332,2988,2036,1707103217,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-1.0,0.0
146826837,english,take all my money,1695437180,1695437180,True,3,0,0.5454545617103576,0,True,False,False,True,,,,76561198450592073,0,8,9189,815,1343,1707043090,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
146823765,english,"really fun game. the people complaining about ""no offline mode"" literally have no friends or family to even play it with.",1695433135,1695433135,True,2,0,0.0,0,True,False,False,True,,,,76561198848390293,11,3,8806,912,648,1707093481,['fun game'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.05000000000000002,-0.05000000000000002
146821429,english,party time,1695430049,1695430049,True,1,0,0.4934770166873931,0,True,False,False,True,,,,76561198348187349,247,13,6481,1089,842,1707115526,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
146812896,english,its like gang beasts but not shitty,1695420015,1695420015,True,0,0,0.4761904776096343,0,True,False,False,True,,,,76561198080471062,80,8,8246,782,201,1707004785,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
146808575,english,"this game is so fucking fun, it's worth its price even without local multiplayer. every one of its game modes are great, costumes are great, voice chat is a blast, buy the game. i play in na region tho",1695415566,1695415566,True,0,0,0.0,0,True,False,False,True,,,,76561199124405812,0,16,4343,984,448,1707115537,"['fucking fun', 'local multiplayer', 'i play', 'na region']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.12499999999999999,0.15
146804411,english,this game taught me how lethal spades can be.,1695411756,1700768056,True,0,0,0.0,0,True,False,False,True,,,,76561198113519217,195,4,8571,965,528,1707004787,['lethal spades'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.4,0.0
146797286,english,классная игра растрелял друга и он утонул так я лешился друга советую игру,1695405653,1695405653,True,1,0,0.5238095521926879,0,True,False,False,True,,,,76561199061412644,0,11,9495,1667,650,1707049779,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
146791075,english,"pas fun quand on joue tout seul.
on peut pas bloquer les joueurs pour pas qu'on les retrouve dans d'autres parties.
des skins qu'on peut gagner que dans certains pays ou avoir participé à la bêta 2020 pour le pigeon.
des succès impossible à faire sans communication.
des skins payants avec du vrai argent alors que le jeu est payant de base parce que bon 22.5€ le skin faut aller se faire voir au bout d'un moment.
équipe pas équilibré car on peut tomber sur des teams de 2 quand on joue en solo.
le nunchaku et le poisson clairement pété.
manque d'animaux pour plus diversité.
les afks qui se font pas quitter de la partie après 5 manches
que les maps sont choisis par la majorité en 1er, et pas en aléatoire quand le même nombre de joueurs votent 2 maps.

en 2 mois rien a été corrigé, votre jeu il est chiant en solo
les devs sont sympas à sortir un nouveau truc pratiquement chaque mois, hâte de voir la major update.
s'il vous plaît corriger les points négatives.",1695400771,1700414681,False,0,0,0.0,0,True,False,False,True,,,,76561199430438144,0,2,6614,1656,412,1707079505,"[""qu'on peut"", 'avoir participé', 'payants avec', 'avec du', 'argent alors', 'le jeu', 'jeu est', 'est payant', 'le skin', ""d'un moment"", 'équipe pas', 'nunchaku et', ""manque d'animaux"", 'qui se', 'font pas', 'pas quitter', 'manches que', 'que les', 'maps sont', 'sont choisis', 'chiant en', 'sont sympas', 'major update', 'vous plaît']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.20083333333333334,0.08125
146766929,english,9/10,1695372370,1695372370,True,2,0,0.5238095521926879,0,True,False,False,True,,,,76561198319110210,0,2,16258,2225,352,1707083695,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
146761812,english,"game is so sick dude
once australia gets servers, people will stop giving bad reviews and the game will be ""overwhelmingly positive""
monetization system is sick because you dont need to (or feel urged to) spend money on the game, they give you so many free vbucks
people are mad bc they put in one expensive skin for the whales",1695363000,1695363000,True,2,0,0.4942339360713958,0,True,False,False,True,,,,76561198043487369,185,15,8856,1097,478,1707108433,"['sick dude', 'bad reviews', 'free vbucks', 'expensive skin']",0,"{'neg': 0.273, 'neu': 0.469, 'pos': 0.258, 'compound': -0.0516}",-0.0516,-0.3023907910271546,-0.37857142857142856
146751947,english,really fun game!,1695348094,1695348094,True,2,0,0.5238095521926879,0,True,False,False,True,,,,76561199131504400,39,1,51640,5076,217,1707114297,['fun game'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1,-0.05000000000000002
146745997,english,猛,1695340115,1703063830,True,0,0,0.4761904776096343,0,True,False,False,True,,,,76561198977985853,46,5,6173,877,148,1707115766,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
146745688,english,"gameplay is excellent, super fun to play with friends.  sometimes random game play can be a bit spicy with in game coms, but that is easily remedied.  ragdoll physics are excellent. i am in na and have had little to no connectivity issues. i can't wait to see what comes next with this game!",1695339725,1695339725,True,1,0,0.5238095521926879,0,True,False,False,True,,,,76561198162278350,0,3,13731,1405,311,1707105773,"['super fun', 'random game']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0981060606060606,-0.06666666666666668
146744049,english,quack!,1695337569,1695337569,True,1,0,0.5133479237556458,0,True,False,False,True,,,,76561198023025979,607,22,7259,1407,1078,1707037938,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
146743720,english,pp animals,1695337111,1697502900,True,2,0,0.5454545617103576,0,True,False,False,True,,,,76561199218180914,32,16,11599,2555,4953,1707102254,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
146738604,english,love the physics engine  absolutely hilarious,1695331258,1695331258,True,0,0,0.0,0,True,False,False,True,,,,76561199094611251,26,1,5076,1272,426,1707080377,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.5,0.0
146737641,english,worst control ever and sloppy aiming trash game,1695330220,1705979889,False,4,0,0.4599733352661132,0,True,False,False,True,,,,76561198009635882,0,17,26546,1202,25580,1707113890,"['worst control', 'trash game']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.6055555555555556,-0.7
146734244,english,it´s pure fun and hilarious,1695326873,1695326873,True,4,0,0.5382714867591857,0,True,False,False,True,,,,76561198039274553,0,34,15372,10,73,1706875346,['it´s pure'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.33809523809523806,0.21428571428571427
146726515,english,"very good game. i love the physics and stuff, although can you guys please make a little label on a custom game join button that says how many ai(s) there are. cause everytime i try to play arcade. its always a dude playing with 7 other ai(s)",1695319607,1695319607,True,1,0,0.0,0,True,False,False,True,,,,76561199090128708,0,7,6987,1022,402,1706650599,"['good game', 'little label', 'everytime i', 'i try', 'dude playing', 'other ai']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.11392857142857139,-0.0031250000000000167
146723418,english,"amazin game, amazing physics u might break a table or 2 but like its fine right also i saw reviews and im highly disappointed in the reviews for such a great fun and creative game after a long time",1695316716,1695316716,True,1,0,0.5238095521926879,0,True,False,False,True,,,,76561198879140297,36,15,17460,2956,643,1707077027,"['amazin game', 'physics u', 'great fun', 'creative game', 'long time']",0,"{'neg': 0.0, 'neu': 0.533, 'pos': 0.467, 'compound': 0.7906}",0.7906,0.1183982683982684,0.12499999999999999
